,Name,Link,Year,Publisher,Platform
30053,universal soldier,https://www.uvlist.net/game-10404-Universal+Soldier,1992,Accolade ,Mega Drive
30054,universal studio theme parks adventure ,https://www.uvlist.net/game-97689-Universal+Studio+Theme+Parks+Adventure,2001,Kemco ,GameCube
30055,universal studios japan ,https://www.uvlist.net/game-212189-Universal+Studios+Japan,2003,Konami,PS2
30056,universal turbo + bt,https://www.uvlist.net/game-222410-Universal+Turbo++BT,1990,?,Atari 400/800
30057,universal virtua pachi-slot: hisshou kouryakuhou,https://www.uvlist.net/game-105446-Universal+Virtua+Pachi+Slot+Hisshou+Kouryakuhou,1995,Map Japan,PS
30058,universal warrior,https://www.uvlist.net/game-270923-Universal+Warrior,1993,Zeppelin,Amiga
30059,universe,https://www.uvlist.net/game-18428-Universe,1994,Core Design,Amiga
30060,universe,https://www.uvlist.net/game-155899-Universe,1983,Omnitrend Software,Atari 400/800
30061,universe,https://www.uvlist.net/game-162935-Universe,1994,Core Design,Amiga AGA
30062,universe,https://www.uvlist.net/game-167316-Universe,1994,Core Design,MS-DOS
30063,universe,https://www.uvlist.net/game-180970-Universe,1984,Omnitrend Software,Apple II E
30064,universe,https://www.uvlist.net/game-195168-Universe,1983,Cascade Games,ZX 81
30065,universe,https://www.uvlist.net/game-233519-Universe,?,DMP Systems,Ohio Scientific
30066,universe,https://www.uvlist.net/game-271913-Universe,1994,Core Design,Amiga CD32
30067,universe ,https://www.uvlist.net/game-167317-Universe,1987,Omnitrend Software,MS-DOS
30068,universe 25: the loop,https://www.uvlist.net/game-267202-Universe+25+The+Loop,2021,The Northern Bureau,Windows
30069,universe 3,https://www.uvlist.net/game-167318-Universe+3,1989,Omnitrend Software,MS-DOS
30070,universe 3,https://www.uvlist.net/game-219035-Universe+3,1990,Impressions ,Amiga
30071,universe 3,https://www.uvlist.net/game-242286-Universe+3,1990,Impressions ,Atari ST
30072,universe at war: earth assault ,https://www.uvlist.net/game-162252-Universe+at+War+Earth+Assault,2007,Sega ,Windows
30073,universe at war: earth assault ,https://www.uvlist.net/game-162525-Universe+at+War+Earth+Assault,2008,Sega ,X360
30074,universe edge,https://www.uvlist.net/game-203507-Universe+Edge,2015,Rebellion534,Linux
30075,universe ii,https://www.uvlist.net/game-206373-Universe+II,1986,Omnitrend Software,Apple II E
30076,universe ii,https://www.uvlist.net/game-167319-Universe+II,1986,Omnitrend Software,MS-DOS
30077,universe ii,https://www.uvlist.net/game-206329-Universe+II,1986,Omnitrend Software,Atari ST
30078,universe ii,https://www.uvlist.net/game-210164-Universe+II,1986,Omnitrend Software,Mac OS Classic
30079,universe in fire,https://www.uvlist.net/game-232112-Universe+in+Fire,2017, putilin_industries,Linux
30080,universe online,https://www.uvlist.net/game-164152-Universe+Online,2009,Colony Studios,Windows
30081,universe sandbox,https://www.uvlist.net/game-182144-Universe+Sandbox,2011,Giant Army,Windows
30082,universe sandbox ² ,https://www.uvlist.net/game-215712-Universe+Sandbox+2,TBA,Giant Army,Linux
30083,universe sandbox 2 ,https://www.uvlist.net/game-208431-Universe+Sandbox+2,2014,Giant Army,Linux
30084,"universe, space and life",https://www.uvlist.net/game-36305-Universe+Space+And+Life,1992,Sasch,C64
30085,university of north carolina basketball,https://www.uvlist.net/game-237436-University+of+North+Carolina+Basketball,1986,?,MS-DOS
30086,university star trek ,https://www.uvlist.net/game-276469-University+Star+Trek,197?,Worcester Polytechnic Institute ,custom
30087,uniwar,https://www.uvlist.net/game-175961-UniWar,2009,Javaground ,iOS
30088,uniwar s ,https://www.uvlist.net/game-1332-UniWar+S,1980,Irem,Arcade
30089,unix digger,https://www.uvlist.net/game-219897-Unix+Digger,?,author,Linux
30090,unix digger,https://www.uvlist.net/game-219898-Unix+Digger,?,author,Unix
30091,unix digger,https://www.uvlist.net/game-219899-Unix+Digger,?,author,BSD
30092,unknown,https://www.uvlist.net/game-107697-unknown,?,?,Atari 400/800
30093,unknown activision game,https://www.uvlist.net/game-222262-Unknown+Activision+Game,1983,Activision,Atari 2600
30094,unknown grounds,https://www.uvlist.net/game-239164-UNKNOWN+GROUNDS,2017,dj_pale,Linux
30095,unknown horizons ,https://www.uvlist.net/game-173196-Unknown+Horizons,2009,Unknown Horizons Developers,Linux
30096,unknown horizons ,https://www.uvlist.net/game-173197-Unknown+Horizons,2009,Unknown Horizons Developers,Windows
30097,unknown planet,https://www.uvlist.net/game-49837-Unknown+Planet,1987,author,Amstrad CPC
30098,unknown soldier ,https://www.uvlist.net/game-261082-Unknown+Soldier,2008,D3 Publisher ,Nintendo DS
30099,unknown: quest for the golden dragon,https://www.uvlist.net/game-41332-Unknown+Quest+for+the+Golden+Dragon,?,?,Internet Only
30100,unkulian underworld,https://www.uvlist.net/game-40668-Unkulian+Underworld,?,?,Atari ST
30101,unlikely suspects,https://www.uvlist.net/game-184933-Unlikely+Suspects,2011,MumboJumbo,Linux
30102,unlimited saga ,https://www.uvlist.net/game-156802-Unlimited+Saga,2002,Square;Square Enix ,PS2
30103,unlocked,https://www.uvlist.net/game-49838-Unlocked,?,?,Amstrad CPC
30104,unloop,https://www.uvlist.net/game-232647-Unloop,2017,Hexagon Blue,Linux
30105,unluck quest,https://www.uvlist.net/game-228825-Unluck+Quest,2017,author,Linux
30106,unlucky mage,https://www.uvlist.net/game-246035-Unlucky+Mage,2016,Kemco ,3DS
30107,unlucky seven,https://www.uvlist.net/game-268023-Unlucky+Seven,2019,Ultimate Games ,Windows
30108,unlucky seven ,https://www.uvlist.net/game-194115-Unlucky+Seven,TBA,Asylum Creatures,Linux
30109,unmanned ,https://www.uvlist.net/game-207958-Unmanned,2012,Molleindustria ,Windows
30110,unmarked ,https://www.uvlist.net/game-232649-UnMarked,2017,Oddly Shaped Pixels,Linux
30111,unmechanical,https://www.uvlist.net/game-191359-Unmechanical,2012,Teotl Studios ,Windows
30112,unmechanical,https://www.uvlist.net/game-195143-Unmechanical,2013,Teotl Studios,iOS
30113,unmechanical,https://www.uvlist.net/game-214632-Unmechanical,2015,Teotl Studios ,Linux
30114,unmechanical: extended ,https://www.uvlist.net/game-246037-Unmechanical+Extended,2015,?,PS4
30115,unmechanical: extended ,https://www.uvlist.net/game-246036-Unmechanical+Extended,2015,Grip Digital sro ,Xbox One
30116,unmei no furiko ~pendulum of fate~ ,https://www.uvlist.net/game-257715-Unmei+no+Furiko+Pendulum+of+Fate,?,Arkham Products ,Windows
30117,unnamed,https://www.uvlist.net/game-257491-Unnamed,2021,Songbird Productions,Lynx
30118,unnamed fiasco,https://www.uvlist.net/game-223719-Unnamed+Fiasco,2016,Unnamed Fiasco Team,Linux
30119,unnamed fiasco,https://www.uvlist.net/game-246038-Unnamed+Fiasco,2016,Unnamed Fiasco Team,Xbox One
30120,unnatural selection,https://www.uvlist.net/game-43093-Unnatural+Selection,1994,Maxis,MS-DOS
30121,unnecessary roughness,https://www.uvlist.net/game-43058-Unnecessary+Roughness,1994,Accolade,MS-DOS
30122,unnecessary roughness '95,https://www.uvlist.net/game-10405-Unnecessary+Roughness+95,1994,Accolade,Mega Drive
30123,unnecessary roughness 95,https://www.uvlist.net/game-219909-Unnecessary+Roughness+95,1995,Accolade,MS-DOS
30124,unnethack,https://www.uvlist.net/game-177738-UnNetHack,2011,author,Linux
30125,unnkulia one-half: the salesman triumphant,https://www.uvlist.net/game-221308-Unnkulia+One+Half+The+Salesman+Triumphant,1993,Adventions,MS-DOS
30126,unnkulia one-half: the salesman triumphant,https://www.uvlist.net/game-221309-Unnkulia+One+Half+The+Salesman+Triumphant,1993,Adventions,Mac OS Classic
30127,unnkulia one-half: the salesman triumphant,https://www.uvlist.net/game-221310-Unnkulia+One+Half+The+Salesman+Triumphant,1993,Adventions,Atari ST
30128,unnkulia zero: the search for amanda,https://www.uvlist.net/game-221299-Unnkulia+Zero+The+Search+for+Amanda,1993,Adventions,Atari ST
30129,unnkulia zero: the search for amanda,https://www.uvlist.net/game-221306-Unnkulia+Zero+The+Search+for+Amanda,1993,Adventions,MS-DOS
30130,unnkulia zero: the search for amanda,https://www.uvlist.net/game-221307-Unnkulia+Zero+The+Search+for+Amanda,1993,Adventions,Mac OS Classic
30131,unnkulian underworld: the unknown unventure,https://www.uvlist.net/game-221311-Unnkulian+Underworld+The+Unknown+Unventure,1990,Adventions,Mac OS Classic
30132,unnkulian underworld: the unknown unventure,https://www.uvlist.net/game-221312-Unnkulian+Underworld+The+Unknown+Unventure,1990,Adventions,MS-DOS
30133,unnkulian underworld: the unknown unventure,https://www.uvlist.net/game-221313-Unnkulian+Underworld+The+Unknown+Unventure,1990,Adventions,Atari ST
30134,unnkulian unventure ii: the secret of acme,https://www.uvlist.net/game-221314-Unnkulian+Unventure+II+The+Secret+of+Acme,1991,Adventions,Mac OS Classic
30135,unnkulian unventure ii: the secret of acme,https://www.uvlist.net/game-221315-Unnkulian+Unventure+II+The+Secret+of+Acme,1991,Adventions,MS-DOS
30136,unnkulian unventure ii: the secret of acme,https://www.uvlist.net/game-221316-Unnkulian+Unventure+II+The+Secret+of+Acme,1991,Adventions,Atari ST
30137,uno,https://www.uvlist.net/game-98031-Uno,?,?,X68000
30138,uno,https://www.uvlist.net/game-110957-Uno,1998,MediaQuest;Success,PS
30139,uno,https://www.uvlist.net/game-158774-Uno,1999,Mattel ,GBC
30140,uno,https://www.uvlist.net/game-169208-UNO,2008,Gameloft,iOS
30141,uno,https://www.uvlist.net/game-180863-Uno,2006,Microsoft Game Studios ,X360
30142,uno,https://www.uvlist.net/game-216124-Uno,2010,Gameloft,PSP
30143,uno,https://www.uvlist.net/game-239923-UNO,2017,Ubisoft,Switch
30144,uno,https://www.uvlist.net/game-242040-Uno,2017,Gameloft,TizenOS
30145,uno,https://www.uvlist.net/game-245558-Uno,2016,Ubisoft,Xbox One
30146,uno,https://www.uvlist.net/game-257201-UNO,?,PDE,Apple II E
30147,uno,https://www.uvlist.net/game-258642-Uno,1988,LOGIC,Apple II E
30148,uno,https://www.uvlist.net/game-269507-Uno,1990,author,MS-DOS
30149,uno,https://www.uvlist.net/game-275962-Uno,2016,Ubisoft,PS4
30150,uno 2: small world,https://www.uvlist.net/game-9126-Uno+2+Small+World,1995,Tomy,GB
30151,uno 52,https://www.uvlist.net/game-163759-Uno+52,2006,DSI Games ,GBA
30152,uno dx ,https://www.uvlist.net/game-165345-Uno+DX,1998,MediaQuest,Saturn
30153,uno free fall,https://www.uvlist.net/game-163760-Uno+Free+Fall,2006,DSI Games ,GBA
30154,uno rush,https://www.uvlist.net/game-180864-Uno+Rush,2009,Microsoft Game Studios ,X360
30155,uno: small world,https://www.uvlist.net/game-163524-Uno+Small+World,1993,Tomy,GB
30156,unoscore ,https://www.uvlist.net/game-191690-UnoScore,1990,Suzanne Spencer Software,MS-DOS
30157,unou no tatsujin - gunbulletrainer,https://www.uvlist.net/game-250083-Unou+no+Tatsujin+GunBulleTrainer,2006,?,Nintendo DS
30158,unou no tatsujin ganbare trainer,https://www.uvlist.net/game-157659-Unou+no+Tatsujin+Ganbare+Trainer,2006,Namco,Nintendo DS
30159,unpacking ,https://www.uvlist.net/game-261013-Unpacking,2021,Humble Games ,Linux
30160,unpacking ,https://www.uvlist.net/game-266243-Unpacking,2021,Humble Games ,Windows
30161,unplanned amour,https://www.uvlist.net/game-214998-Unplanned+AMOUR,2015,Unplanned AMOUR group,Linux
30162,unpleasant horse,https://www.uvlist.net/game-182256-Unpleasant+Horse,2011,PopCap Games ,iOS
30163,unpopped,https://www.uvlist.net/game-229863-Unpopped,2017,Daerik,Linux
30164,unpossible,https://www.uvlist.net/game-220514-Unpossible,2016,Acceleroto,Linux
30165,unpossible,https://www.uvlist.net/game-228288-Unpossible,?,Acceleroto,Android
30166,unrailed!,https://www.uvlist.net/game-266827-Unrailed,2020,Daedalic Entertainment ,Windows
30167,unravel,https://www.uvlist.net/game-219940-Unravel,2016,Electronic Arts ,Windows
30168,unravel,https://www.uvlist.net/game-219941-Unravel,2016,Electronic Arts ,Xbox One
30169,unravel,https://www.uvlist.net/game-219942-Unravel,2016,Electronic Arts ,PS4
30170,unravel two,https://www.uvlist.net/game-259459-Unravel+Two,2019,Electronic Arts,Switch
30171,unravel two ,https://www.uvlist.net/game-243458-Unravel+Two,2018,Electronic Arts ,PS4
30172,unravel two ,https://www.uvlist.net/game-243459-Unravel+Two,2018,Electronic Arts ,Xbox One
30173,unravel two ,https://www.uvlist.net/game-243460-Unravel+Two,2018,Electronic Arts ,Windows
30174,unreal,https://www.uvlist.net/game-17232-Unreal,1990,Ubi Soft ,Amiga
30175,unreal,https://www.uvlist.net/game-39019-Unreal,1991,Ubi Soft ,Atari ST
30176,unreal,https://www.uvlist.net/game-173228-Unreal,2002,Tux Games ,Linux
30177,unreal,https://www.uvlist.net/game-209356-Unreal,1992,Ubi Soft,MS-DOS
30178,unreal ,https://www.uvlist.net/game-16942-Unreal,1998,GT Interactive;Infogrames ,Windows
30179,unreal ,https://www.uvlist.net/game-205879-Unreal,1999,MacSoft ,Mac OS Classic
30180,unreal championship,https://www.uvlist.net/game-101764-Unreal+Championship,2002,Infogrames ,Xbox
30181,unreal championship 2 : the liandri conflict,https://www.uvlist.net/game-154907-Unreal+Championship+2+The+Liandri+Conflict,2005,Atari ,Xbox
30182,unreal ii – the awakening ,https://www.uvlist.net/game-103320-Unreal+II+-+The+Awakening,2003,Infogrames ,Windows
30183,unreal ii: expanded multiplayer,https://www.uvlist.net/game-173344-Unreal+II+eXpanded+MultiPlayer,2003,Atari Inc ,Linux
30184,unreal ii: the awakening,https://www.uvlist.net/game-176842-Unreal+II+The+Awakening,2004,Atari ,Xbox
30185,unreal mission pack: return to na pali,https://www.uvlist.net/game-173232-Unreal+Mission+Pack+Return+to+Na+Pali,1999,GT Interactive ,Linux
30186,unreal mission pack: return to na pali,https://www.uvlist.net/game-243253-Unreal+Mission+Pack+Return+to+Na+Pali,1999,GT Interactive ,Windows
30187,unreal tournament ,https://www.uvlist.net/game-18762-Unreal+Tournament,2001,Infogrames ,Dreamcast
30188,unreal tournament ,https://www.uvlist.net/game-44984-Unreal+Tournament,1999,GT Interactive ,Windows
30189,unreal tournament ,https://www.uvlist.net/game-50318-Unreal+Tournament,1999,Loki ,Linux
30190,unreal tournament ,https://www.uvlist.net/game-188110-Unreal+Tournament,2000,MacSoft ,Mac OS Classic
30191,unreal tournament ,https://www.uvlist.net/game-274167-Unreal+Tournament,2000,GT Interactive ,PS2
30192,unreal tournament 2003 ,https://www.uvlist.net/game-100843-Unreal+Tournament+2003,2002,Infogrames;Atari Games ,Windows
30193,unreal tournament 2003 ,https://www.uvlist.net/game-159499-Unreal+Tournament+2003,2002,Atari ,Linux
30194,unreal tournament 2003 ,https://www.uvlist.net/game-164369-Unreal+Tournament+2003,2002,Infogrames;Atari Games ,Mac OS X
30195,unreal tournament 2004 ,https://www.uvlist.net/game-159151-Unreal+Tournament+2004,2004,Atari ,Windows
30196,unreal tournament 2004 ,https://www.uvlist.net/game-159500-Unreal+Tournament+2004,2004,Atari ,Linux
30197,unreal tournament 2004 ,https://www.uvlist.net/game-164370-Unreal+Tournament+2004,2004,Atari ,Mac OS X
30198,unreal tournament 3: black edition ,https://www.uvlist.net/game-218131-Unreal+Tournament+3+Black+Edition,2007,Midway Games ,Windows
30199,unreal tournament iii ,https://www.uvlist.net/game-163392-Unreal+Tournament+III,2007,Midway Games ,Windows
30200,unreal tournament iii ,https://www.uvlist.net/game-163393-Unreal+Tournament+III,2007,Midway Games ,PS3
30201,unreal tournament iii ,https://www.uvlist.net/game-163394-Unreal+Tournament+III,2008,Midway Games;Electronic Arts ,X360
30202,unreal tournament iii ,https://www.uvlist.net/game-163395-Unreal+Tournament+III,2008,Midway Games ,Mac OS X
30203,unreal tournament iii ,https://www.uvlist.net/game-163396-Unreal+Tournament+III,2008,Midway Games ,Linux
30204,unreal world ,https://www.uvlist.net/game-194722-UnReal+World,2013,Enormous Elk,Linux
30205,unreal world ,https://www.uvlist.net/game-194723-UnReal+World,2013,Enormous Elk,Mac OS X
30206,unreal: return to na pali ,https://www.uvlist.net/game-162675-Unreal+Return+to+Na+Pali,1999,GT Interactive ,Windows
30207,unreliable computer graphics museum,https://www.uvlist.net/game-230080-Unreliable+Computer+Graphics+Museum,2017,Meteotrix,Linux
30208,unrequited love,https://www.uvlist.net/game-204567-Unrequited+Love,2014,Stw Projects,Linux
30209,unrest,https://www.uvlist.net/game-204062-Unrest,2014,KISS ,Linux
30210,unrest,https://www.uvlist.net/game-204237-Unrest,2014,KISS ,Mac OS X
30211,unrest,https://www.uvlist.net/game-204238-Unrest,2014,KISS Ltd ,Windows
30212,unriagh i,https://www.uvlist.net/game-158949-Unriagh+I,?,?,Atari 400/800
30213,unriagh ii ,https://www.uvlist.net/game-158950-Unriagh+II,?,?,Atari 400/800
30214,unruly heroes,https://www.uvlist.net/game-259460-Unruly+Heroes,2019,?,Switch
30215,unscramble!,https://www.uvlist.net/game-109230-Unscramble,1984,Melbourne House,C16/Plus4
30216,unsealed: whispers of wisdom,https://www.uvlist.net/game-191062-Unsealed+Whispers+of+Wisdom,2012,author,Linux
30217,unstack ,https://www.uvlist.net/game-110960-unStack,1996,System Create,PS
30218,unstoppable,https://www.uvlist.net/game-188262-UNSTOPPABLE,2010,Gruesome Games,Linux
30219,unstoppable gorg,https://www.uvlist.net/game-185964-Unstoppable+Gorg,2012,Futuremark Games Studio,Windows
30220,unstoppable gorg,https://www.uvlist.net/game-185965-Unstoppable+Gorg,2012,? ,X360
30221,unstoppable gorg,https://www.uvlist.net/game-185966-Unstoppable+Gorg,2012,? ,iOS
30222,unstoppable gorg,https://www.uvlist.net/game-186000-Unstoppable+Gorg,2012,Futuremark Games Studio,Mac OS X
30223,unstrong,https://www.uvlist.net/game-262596-Unstrong,2021,origamihero games,Windows
